"","plot_name","treatment","natives","non_natives","number_focal_sp","cover_focal_sp","forbs","graminoids","legumes","bare_ground","non_focal_inv1","non_focal_inv2","background_management","site_type","year","species","site_name","datum","municipality","longitude","latitude","northing","easting","elevation","plotID","elevation_rescaled","natives_percentage","non_natives_percentage","cover_focal_sp_percentage","forbs_percentage","graminoids_percentage","legumes_percentage","bare_ground_percentage","non_focal_inv1_percentage","non_focal_inv2_percentage","natives_prop","non_natives_prop","cover_focal_sp_prop","forbs_prop","graminoids_prop","legumes_prop","bare_ground_prop","non_focal_inv1_prop","non_focal_inv2_prop","natives_prop_rescaled","non_natives_prop_rescaled","cover_focal_sp_prop_rescaled","forbs_prop_rescaled","graminoids_prop_rescaled","legumes_prop_rescaled","bare_ground_prop_rescaled","non_focal_inv1_prop_rescaled","non_focal_inv2_prop_rescaled"
"804","C2","control",6,8,NA,8,4,5,3,1,NA,NA,"no","roadside_riverside",2022,"lupinus","L 6.2","04.07.2022 00:00","Julierpass (Bivio)",9.703413,46.464357,2773851.808,1148261.455,2077.348145,"L 6.2_C2",0.949394905129204,37.5,87.5,87.5,7.5,17.5,3,0.05,NA,NA,0.375,0.875,0.875,0.075,0.175,0.03,5e-04,NA,NA,0.408467455621302,0.999,0.999,0.0807711328349626,0.2006,0.0352171428571429,0.00157028571428571,NA,NA
"805","R3","removal",8,5,NA,5,5,5,6,5,NA,NA,"no","roadside_riverside",2022,"lupinus","L 6.2","04.07.2022 00:00","Julierpass (Bivio)",9.703413,46.464357,2773851.808,1148261.455,2077.348145,"L 6.2_R3",0.949394905129204,87.5,17.5,17.5,17.5,17.5,37.5,17.5,NA,NA,0.875,0.175,0.175,0.175,0.175,0.375,0.175,NA,NA,0.999,0.2006,0.2006,0.195549741230592,0.2006,0.428714285714286,0.2006,NA,NA
"806","C3","control",7,8,NA,8,3,5,7,2,NA,NA,"no","roadside_riverside",2022,"lupinus","L 6.2","04.07.2022 00:00","Julierpass (Bivio)",9.703413,46.464357,2773851.808,1148261.455,2077.348145,"L 6.2_C3",0.949394905129204,62.5,87.5,87.5,3,17.5,62.5,0.55,NA,NA,0.625,0.875,0.875,0.03,0.175,0.625,0.0055,NA,NA,0.703733727810651,0.999,0.999,0.0291207590569293,0.2006,0.713857142857143,0.00727314285714286,NA,NA
"807","R1","removal",8,2,NA,2,6,6,5,5,NA,NA,"no","roadside",2022,"lupinus","L 7.1","04.07.2022 00:00","Julierpass (Silvaplana)",9.7583211,46.470273,2778047.834,1149041.959,2157.843506,"L 7.1_R1",0.999,87.5,0.55,0.55,37.5,37.5,17.5,17.5,NA,NA,0.875,0.0055,0.0055,0.375,0.375,0.175,0.175,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.428714285714286,0.2006,0.2006,NA,NA
"808","C1","control",8,4,NA,4,6,6,5,4,NA,NA,"no","roadside",2022,"lupinus","L 7.1","04.07.2022 00:00","Julierpass (Silvaplana)",9.7583211,46.470273,2778047.834,1149041.959,2157.843506,"L 7.1_C1",0.999,87.5,7.5,7.5,37.5,37.5,17.5,7.5,NA,NA,0.875,0.075,0.075,0.375,0.375,0.175,0.075,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.425106958021852,0.428714285714286,0.2006,0.0865428571428571,NA,NA
"809","R2","removal",7,2,NA,2,3,7,5,6,NA,NA,"no","roadside",2022,"lupinus","L 7.1","04.07.2022 00:00","Julierpass (Silvaplana)",9.7583211,46.470273,2778047.834,1149041.959,2157.843506,"L 7.1_R2",0.999,62.5,0.55,0.55,3,62.5,17.5,37.5,NA,NA,0.625,0.0055,0.0055,0.03,0.625,0.175,0.375,NA,NA,0.703733727810651,0.00727314285714286,0.00727314285714286,0.0291207590569293,0.713857142857143,0.2006,0.428714285714286,NA,NA
"810","C2","control",7,8,NA,8,2,7,4,0,NA,NA,"no","roadside",2022,"lupinus","L 7.1","04.07.2022 00:00","Julierpass (Silvaplana)",9.7583211,46.470273,2778047.834,1149041.959,2157.843506,"L 7.1_C2",0.999,62.5,87.5,87.5,0.55,62.5,7.5,0,NA,NA,0.625,0.875,0.875,0.0055,0.625,0.075,0,NA,NA,0.703733727810651,0.999,0.999,0.001,0.713857142857143,0.0865428571428571,0.001,NA,NA
"811","R1","removal",7,2,NA,2,6,4,4,6,NA,NA,"no","roadside_riverside",2022,"lupinus","L 2.1","11.07.2022 00:00","Zuoz",9.9616242,46.595915,2793204.469,1163481.954,1666.82312,"L 2.1_R1",0.696409732331968,62.5,0.55,0.55,37.5,7.5,7.5,37.5,NA,NA,0.625,0.0055,0.0055,0.375,0.075,0.075,0.375,NA,NA,0.703733727810651,0.00727314285714286,0.00727314285714286,0.425106958021852,0.0865428571428571,0.0865428571428571,0.428714285714286,NA,NA
"812","C1","control",6,7,NA,7,5,5,2,3,NA,NA,"no","roadside_riverside",2022,"lupinus","L 2.1","11.07.2022 00:00","Zuoz",9.9616242,46.595915,2793204.469,1163481.954,1666.82312,"L 2.1_C1",0.696409732331968,37.5,62.5,62.5,17.5,17.5,0.55,3,NA,NA,0.375,0.625,0.625,0.175,0.175,0.0055,0.03,NA,NA,0.408467455621302,0.713857142857143,0.713857142857143,0.195549741230592,0.2006,0.00727314285714286,0.0352171428571429,NA,NA
"813","R2","removal",5,3,NA,3,5,3,3,8,NA,NA,"yes","roadside_riverside",2022,"lupinus","L 2.1","11.07.2022 00:00","Zuoz",9.9616242,46.595915,2793204.469,1163481.954,1666.82312,"L 2.1_R2",0.696409732331968,17.5,3,3,17.5,3,3,87.5,NA,NA,0.175,0.03,0.03,0.175,0.03,0.03,0.875,NA,NA,0.172254437869822,0.0352171428571429,0.0352171428571429,0.195549741230592,0.0352171428571429,0.0352171428571429,0.999,NA,NA
"814","C2","control",7,5,NA,5,6,5,2,5,NA,NA,"no","roadside_riverside",2022,"lupinus","L 2.1","11.07.2022 00:00","Zuoz",9.9616242,46.595915,2793204.469,1163481.954,1666.82312,"L 2.1_C2",0.696409732331968,62.5,17.5,17.5,37.5,17.5,0.55,17.5,NA,NA,0.625,0.175,0.175,0.375,0.175,0.0055,0.175,NA,NA,0.703733727810651,0.2006,0.2006,0.425106958021852,0.2006,0.00727314285714286,0.2006,NA,NA
"815","R3","removal",6,2,NA,2,5,4,3,7,NA,NA,"no","roadside_riverside",2022,"lupinus","L 2.1","11.07.2022 00:00","Zuoz",9.9616242,46.595915,2793204.469,1163481.954,1666.82312,"L 2.1_R3",0.696409732331968,37.5,0.55,0.55,17.5,7.5,3,62.5,NA,NA,0.375,0.0055,0.0055,0.175,0.075,0.03,0.625,NA,NA,0.408467455621302,0.00727314285714286,0.00727314285714286,0.195549741230592,0.0865428571428571,0.0352171428571429,0.713857142857143,NA,NA
"816","C3","control",8,6,NA,6,5,7,3,4,NA,NA,"no","roadside_riverside",2022,"lupinus","L 2.1","11.07.2022 00:00","Zuoz",9.9616242,46.595915,2793204.469,1163481.954,1666.82312,"L 2.1_C3",0.696409732331968,87.5,37.5,37.5,17.5,62.5,3,7.5,NA,NA,0.875,0.375,0.375,0.175,0.625,0.03,0.075,NA,NA,0.999,0.428714285714286,0.428714285714286,0.195549741230592,0.713857142857143,0.0352171428571429,0.0865428571428571,NA,NA
"817","R4","removal",7,2,NA,2,6,5,3,6,NA,NA,"no","roadside_riverside",2022,"lupinus","L 2.1","11.07.2022 00:00","Zuoz",9.9616242,46.595915,2793204.469,1163481.954,1666.82312,"L 2.1_R4",0.696409732331968,62.5,0.55,0.55,37.5,17.5,3,37.5,NA,NA,0.625,0.0055,0.0055,0.375,0.175,0.03,0.375,NA,NA,0.703733727810651,0.00727314285714286,0.00727314285714286,0.425106958021852,0.2006,0.0352171428571429,0.428714285714286,NA,NA
"818","C4","control",7,6,NA,6,6,5,2,5,NA,NA,"no","roadside_riverside",2022,"lupinus","L 2.1","11.07.2022 00:00","Zuoz",9.9616242,46.595915,2793204.469,1163481.954,1666.82312,"L 2.1_C4",0.696409732331968,62.5,37.5,37.5,37.5,17.5,0.55,17.5,NA,NA,0.625,0.375,0.375,0.375,0.175,0.0055,0.175,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.425106958021852,0.2006,0.00727314285714286,0.2006,NA,NA
"819","R1","removal",8,3,NA,3,7,6,3,4,NA,NA,"no","riverside_pathside",2022,"lupinus","L 2.2","11.07.2022 00:00","La Punt",9.9207272,46.574005,2790149.604,1160947.876,1685.812378,"L 2.2_R1",0.708111822153219,87.5,3,3,62.5,37.5,3,7.5,NA,NA,0.875,0.03,0.03,0.625,0.375,0.03,0.075,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.712053479010926,0.428714285714286,0.0352171428571429,0.0865428571428571,NA,NA
"820","C1","control",6,8,NA,8,6,4,1,0,NA,NA,"no","riverside_pathside",2022,"lupinus","L 2.2","11.07.2022 00:00","La Punt",9.9207272,46.574005,2790149.604,1160947.876,1685.812378,"L 2.2_C1",0.708111822153219,37.5,87.5,87.5,37.5,7.5,0.05,0,NA,NA,0.375,0.875,0.875,0.375,0.075,5e-04,0,NA,NA,0.408467455621302,0.999,0.999,0.425106958021852,0.0865428571428571,0.00157028571428571,0.001,NA,NA
"821","R2","removal",8,2,NA,2,8,4,4,5,NA,NA,"no","riverside_pathside",2022,"lupinus","L 2.2","11.07.2022 00:00","La Punt",9.9207272,46.574005,2790149.604,1160947.876,1685.812378,"L 2.2_R2",0.708111822153219,87.5,0.55,0.55,87.5,7.5,7.5,17.5,NA,NA,0.875,0.0055,0.0055,0.875,0.075,0.075,0.175,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.999,0.0865428571428571,0.0865428571428571,0.2006,NA,NA
"822","C2","control",8,0,NA,0,7,5,4,4,NA,NA,"no","riverside_pathside",2022,"lupinus","L 2.2","11.07.2022 00:00","La Punt",9.9207272,46.574005,2790149.604,1160947.876,1685.812378,"L 2.2_C2",0.708111822153219,87.5,0,0,62.5,17.5,7.5,7.5,NA,NA,0.875,0,0,0.625,0.175,0.075,0.075,NA,NA,0.999,0.001,0.001,0.712053479010926,0.2006,0.0865428571428571,0.0865428571428571,NA,NA
"823","R3","removal",8,2,NA,2,7,4,3,5,NA,NA,"no","riverside_pathside",2022,"lupinus","L 2.2","11.07.2022 00:00","La Punt",9.9207272,46.574005,2790149.604,1160947.876,1685.812378,"L 2.2_R3",0.708111822153219,87.5,0.55,0.55,62.5,7.5,3,17.5,NA,NA,0.875,0.0055,0.0055,0.625,0.075,0.03,0.175,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.712053479010926,0.0865428571428571,0.0352171428571429,0.2006,NA,NA
"824","C3","control",8,6,NA,6,7,5,4,4,NA,NA,"no","riverside_pathside",2022,"lupinus","L 2.2","11.07.2022 00:00","La Punt",9.9207272,46.574005,2790149.604,1160947.876,1685.812378,"L 2.2_C3",0.708111822153219,87.5,37.5,37.5,62.5,17.5,7.5,7.5,NA,NA,0.875,0.375,0.375,0.625,0.175,0.075,0.075,NA,NA,0.999,0.428714285714286,0.428714285714286,0.712053479010926,0.2006,0.0865428571428571,0.0865428571428571,NA,NA
"825","R4","removal",8,3,NA,3,7,5,3,5,NA,NA,"no","riverside_pathside",2022,"lupinus","L 2.2","11.07.2022 00:00","La Punt",9.9207272,46.574005,2790149.604,1160947.876,1685.812378,"L 2.2_R4",0.708111822153219,87.5,3,3,62.5,17.5,3,17.5,NA,NA,0.875,0.03,0.03,0.625,0.175,0.03,0.175,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.712053479010926,0.2006,0.0352171428571429,0.2006,NA,NA
"826","C4","control",8,0,NA,0,7,6,3,5,NA,NA,"no","riverside_pathside",2022,"lupinus","L 2.2","11.07.2022 00:00","La Punt",9.9207272,46.574005,2790149.604,1160947.876,1685.812378,"L 2.2_C4",0.708111822153219,87.5,0,0,62.5,37.5,3,17.5,NA,NA,0.875,0,0,0.625,0.375,0.03,0.175,NA,NA,0.999,0.001,0.001,0.712053479010926,0.428714285714286,0.0352171428571429,0.2006,NA,NA
"827","R1","removal",8,2,NA,2,6,7,4,0,NA,NA,"no","riverside_meadow",2022,"lupinus","L 2.3","05.07.2022 00:00","La Punt",9.9292111,46.582767,2790768.656,1161941.91,1681.856689,"L 2.3_R1",0.705674137227197,87.5,0.55,0.55,37.5,62.5,7.5,0,NA,NA,0.875,0.0055,0.0055,0.375,0.625,0.075,0,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.425106958021852,0.713857142857143,0.0865428571428571,0.001,NA,NA
"828","C1","control",6,8,NA,8,3,6,2,0,NA,NA,"no","riverside_meadow",2022,"lupinus","L 2.3","05.07.2022 00:00","La Punt",9.9292111,46.582767,2790768.656,1161941.91,1681.856689,"L 2.3_C1",0.705674137227197,37.5,87.5,87.5,3,37.5,0.55,0,NA,NA,0.375,0.875,0.875,0.03,0.375,0.0055,0,NA,NA,0.408467455621302,0.999,0.999,0.0291207590569293,0.428714285714286,0.00727314285714286,0.001,NA,NA
"829","R2","removal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","riverside_meadow",2022,"lupinus","L 2.3","05.07.2022 00:00","La Punt",9.9292111,46.582767,2790768.656,1161941.91,1681.856689,"L 2.3_R2",0.705674137227197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","C2","control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no","riverside_meadow",2022,"lupinus","L 2.3","05.07.2022 00:00","La Punt",9.9292111,46.582767,2790768.656,1161941.91,1681.856689,"L 2.3_C2",0.705674137227197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","R1","removal",8,3,NA,3,7,6,2,5,NA,NA,"no","riverside",2022,"lupinus","L -1.1","12.07.2022 00:00","Susch",10.074933,46.749477,2801307.894,1180826.66,1516.400635,"L -1.1_R1",0.603712196145679,87.5,3,3,62.5,37.5,0.55,17.5,NA,NA,0.875,0.03,0.03,0.625,0.375,0.0055,0.175,NA,NA,0.999,0.0352171428571429,0.0352171428571429,0.712053479010926,0.428714285714286,0.00727314285714286,0.2006,NA,NA
"832","C1","control",8,6,NA,6,5,8,0,0,NA,NA,"no","riverside",2022,"lupinus","L -1.1","12.07.2022 00:00","Susch",10.074933,46.749477,2801307.894,1180826.66,1516.400635,"L -1.1_C1",0.603712196145679,87.5,37.5,37.5,17.5,87.5,0,0,NA,NA,0.875,0.375,0.375,0.175,0.875,0,0,NA,NA,0.999,0.428714285714286,0.428714285714286,0.195549741230592,0.999,0.001,0.001,NA,NA
"833","R2","removal",8,4,NA,4,6,7,0,2,NA,NA,"no","riverside",2022,"lupinus","L -1.1","12.07.2022 00:00","Susch",10.074933,46.749477,2801307.894,1180826.66,1516.400635,"L -1.1_R2",0.603712196145679,87.5,7.5,7.5,37.5,62.5,0,0.55,NA,NA,0.875,0.075,0.075,0.375,0.625,0,0.0055,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.425106958021852,0.713857142857143,0.001,0.00727314285714286,NA,NA
"834","C2","control",7,7,NA,7,6,5,0,2,NA,NA,"no","riverside",2022,"lupinus","L -1.1","12.07.2022 00:00","Susch",10.074933,46.749477,2801307.894,1180826.66,1516.400635,"L -1.1_C2",0.603712196145679,62.5,62.5,62.5,37.5,17.5,0,0.55,NA,NA,0.625,0.625,0.625,0.375,0.175,0,0.0055,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.425106958021852,0.2006,0.001,0.00727314285714286,NA,NA
"835","R3","removal",8,4,NA,4,7,5,0,3,NA,NA,"no","riverside",2022,"lupinus","L -1.1","12.07.2022 00:00","Susch",10.074933,46.749477,2801307.894,1180826.66,1516.400635,"L -1.1_R3",0.603712196145679,87.5,7.5,7.5,62.5,17.5,0,3,NA,NA,0.875,0.075,0.075,0.625,0.175,0,0.03,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.712053479010926,0.2006,0.001,0.0352171428571429,NA,NA
"836","C3","control",7,7,NA,7,7,4,0,2,NA,NA,"no","riverside",2022,"lupinus","L -1.1","12.07.2022 00:00","Susch",10.074933,46.749477,2801307.894,1180826.66,1516.400635,"L -1.1_C3",0.603712196145679,62.5,62.5,62.5,62.5,7.5,0,0.55,NA,NA,0.625,0.625,0.625,0.625,0.075,0,0.0055,NA,NA,0.703733727810651,0.713857142857143,0.713857142857143,0.712053479010926,0.0865428571428571,0.001,0.00727314285714286,NA,NA
"837","R4","removal",8,4,NA,4,8,4,0,2,NA,NA,"no","riverside",2022,"lupinus","L -1.1","12.07.2022 00:00","Susch",10.074933,46.749477,2801307.894,1180826.66,1516.400635,"L -1.1_R4",0.603712196145679,87.5,7.5,7.5,87.5,7.5,0,0.55,NA,NA,0.875,0.075,0.075,0.875,0.075,0,0.0055,NA,NA,0.999,0.0865428571428571,0.0865428571428571,0.999,0.0865428571428571,0.001,0.00727314285714286,NA,NA
"838","C4","control",8,5,NA,5,7,5,0,1,NA,NA,"no","riverside",2022,"lupinus","L -1.1","12.07.2022 00:00","Susch",10.074933,46.749477,2801307.894,1180826.66,1516.400635,"L -1.1_C4",0.603712196145679,87.5,17.5,17.5,62.5,17.5,0,0.05,NA,NA,0.875,0.175,0.175,0.625,0.175,0,5e-04,NA,NA,0.999,0.2006,0.2006,0.712053479010926,0.2006,0.001,0.00157028571428571,NA,NA
"839","R1","removal",8,0,NA,0,7,6,2,4,NA,NA,"no","roadside_railway",2022,"lupinus","L -1.2","12.07.2022 00:00","Lavin",10.107853,46.766025,2803759.028,1182750.013,1419.510132,"L -1.2_R1",0.544003629916699,87.5,0,0,62.5,37.5,0.55,7.5,NA,NA,0.875,0,0,0.625,0.375,0.0055,0.075,NA,NA,0.999,0.001,0.001,0.712053479010926,0.428714285714286,0.00727314285714286,0.0865428571428571,NA,NA
"840","C1","control",6,5,NA,5,6,3,2,6,NA,NA,"no","roadside_railway",2022,"lupinus","L -1.2","12.07.2022 00:00","Lavin",10.107853,46.766025,2803759.028,1182750.013,1419.510132,"L -1.2_C1",0.544003629916699,37.5,17.5,17.5,37.5,3,0.55,37.5,NA,NA,0.375,0.175,0.175,0.375,0.03,0.0055,0.375,NA,NA,0.408467455621302,0.2006,0.2006,0.425106958021852,0.0352171428571429,0.00727314285714286,0.428714285714286,NA,NA
"841","R2","removal",6,0,NA,0,5,3,0,7,NA,NA,"no","roadside_railway",2022,"lupinus","L -1.2","12.07.2022 00:00","Lavin",10.107853,46.766025,2803759.028,1182750.013,1419.510132,"L -1.2_R2",0.544003629916699,37.5,0,0,17.5,3,0,62.5,NA,NA,0.375,0,0,0.175,0.03,0,0.625,NA,NA,0.408467455621302,0.001,0.001,0.195549741230592,0.0352171428571429,0.001,0.713857142857143,NA,NA
"842","C2","control",6,3,NA,3,5,6,2,6,NA,NA,"no","roadside_railway",2022,"lupinus","L -1.2","12.07.2022 00:00","Lavin",10.107853,46.766025,2803759.028,1182750.013,1419.510132,"L -1.2_C2",0.544003629916699,37.5,3,3,17.5,37.5,0.55,37.5,NA,NA,0.375,0.03,0.03,0.175,0.375,0.0055,0.375,NA,NA,0.408467455621302,0.0352171428571429,0.0352171428571429,0.195549741230592,0.428714285714286,0.00727314285714286,0.428714285714286,NA,NA
"843","R1","removal",6,0,NA,0,6,4,2,7,NA,NA,"no","pathside",2022,"lupinus","L 1.2","12.07.2022 00:00","Tarasp",10.271856,46.77747,2816231.668,1184460.583,1527.908813,"L 1.2_R1",0.610804086341438,37.5,0,0,37.5,7.5,0.55,62.5,NA,NA,0.375,0,0,0.375,0.075,0.0055,0.625,NA,NA,0.408467455621302,0.001,0.001,0.425106958021852,0.0865428571428571,0.00727314285714286,0.713857142857143,NA,NA
"844","R1","removal",8,5,NA,5,7,6,4,2,NA,NA,"no","roadside",2022,"lupinus","L 5.2","05.07.2022 00:00","St. Moritz",9.8242914,46.486225,2783057.996,1150966.16,1883.338135,"L 5.2_R1",0.82983664944371,87.5,17.5,17.5,62.5,37.5,7.5,0.55,NA,NA,0.875,0.175,0.175,0.625,0.375,0.075,0.0055,NA,NA,0.999,0.2006,0.2006,0.712053479010926,0.428714285714286,0.0865428571428571,0.00727314285714286,NA,NA
"845","C1","control",7,6,NA,6,5,6,2,4,NA,NA,"no","roadside",2022,"lupinus","L 5.2","05.07.2022 00:00","St. Moritz",9.8242914,46.486225,2783057.996,1150966.16,1883.338135,"L 5.2_C1",0.82983664944371,62.5,37.5,37.5,17.5,37.5,0.55,7.5,NA,NA,0.625,0.375,0.375,0.175,0.375,0.0055,0.075,NA,NA,0.703733727810651,0.428714285714286,0.428714285714286,0.195549741230592,0.428714285714286,0.00727314285714286,0.0865428571428571,NA,NA
"846","R1","removal",8,5,NA,5,4,5,7,4,NA,NA,"no","roadside_riverside",2022,"lupinus","L 1.3","04.07.2022 00:00","Casaccia",9.6828317,46.398153,2772482.194,1140860.364,1550.727661,"L 1.3_R1",0.624866152848379,87.5,17.5,17.5,7.5,17.5,62.5,7.5,NA,NA,0.875,0.175,0.175,0.075,0.175,0.625,0.075,NA,NA,0.999,0.2006,0.2006,0.0807711328349626,0.2006,0.713857142857143,0.0865428571428571,NA,NA
"847","C1","control",8,6,NA,6,4,8,3,2,NA,NA,"no","roadside_riverside",2022,"lupinus","L 1.3","04.07.2022 00:00","Casaccia",9.6828317,46.398153,2772482.194,1140860.364,1550.727661,"L 1.3_C1",0.624866152848379,87.5,37.5,37.5,7.5,87.5,3,0.55,NA,NA,0.875,0.375,0.375,0.075,0.875,0.03,0.0055,NA,NA,0.999,0.428714285714286,0.428714285714286,0.0807711328349626,0.999,0.0352171428571429,0.00727314285714286,NA,NA
"848","R2","removal",7,4,NA,4,5,7,2,6,NA,NA,"no","roadside_riverside",2022,"lupinus","L 1.3","04.07.2022 00:00","Casaccia",9.6828317,46.398153,2772482.194,1140860.364,1550.727661,"L 1.3_R2",0.624866152848379,62.5,7.5,7.5,17.5,62.5,0.55,37.5,NA,NA,0.625,0.075,0.075,0.175,0.625,0.0055,0.375,NA,NA,0.703733727810651,0.0865428571428571,0.0865428571428571,0.195549741230592,0.713857142857143,0.00727314285714286,0.428714285714286,NA,NA
"849","C2","control",8,6,NA,6,6,7,2,1,NA,NA,"no","roadside_riverside",2022,"lupinus","L 1.3","04.07.2022 00:00","Casaccia",9.6828317,46.398153,2772482.194,1140860.364,1550.727661,"L 1.3_C2",0.624866152848379,87.5,37.5,37.5,37.5,62.5,0.55,0.05,NA,NA,0.875,0.375,0.375,0.375,0.625,0.0055,5e-04,NA,NA,0.999,0.428714285714286,0.428714285714286,0.425106958021852,0.713857142857143,0.00727314285714286,0.00157028571428571,NA,NA
"850","R3","removal",7,5,NA,5,5,6,3,6,NA,NA,"no","roadside_riverside",2022,"lupinus","L 1.3","04.07.2022 00:00","Casaccia",9.6828317,46.398153,2772482.194,1140860.364,1550.727661,"L 1.3_R3",0.624866152848379,62.5,17.5,17.5,17.5,37.5,3,37.5,NA,NA,0.625,0.175,0.175,0.175,0.375,0.03,0.375,NA,NA,0.703733727810651,0.2006,0.2006,0.195549741230592,0.428714285714286,0.0352171428571429,0.428714285714286,NA,NA
"851","C3","control",7,8,NA,8,5,6,2,1,NA,NA,"no","roadside_riverside",2022,"lupinus","L 1.3","04.07.2022 00:00","Casaccia",9.6828317,46.398153,2772482.194,1140860.364,1550.727661,"L 1.3_C3",0.624866152848379,62.5,87.5,87.5,17.5,37.5,0.55,0.05,NA,NA,0.625,0.875,0.875,0.175,0.375,0.0055,5e-04,NA,NA,0.703733727810651,0.999,0.999,0.195549741230592,0.428714285714286,0.00727314285714286,0.00157028571428571,NA,NA
"852","R1","removal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","Pasture",2022,"lupinus","L 5.3","13.07.2022 00:00","Flüelapass",9.9236317,46.785273,2789628.331,1184426.265,1966.300659,"L 5.3_R1",0.880962128261561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","C1","control",7,0,NA,0,5,2,6,6,NA,NA,"yes","Pasture",2022,"lupinus","L 5.3","13.07.2022 00:00","Flüelapass",9.9236317,46.785273,2789628.331,1184426.265,1966.300659,"L 5.3_C1",0.880962128261561,62.5,0,0,17.5,0.55,37.5,37.5,NA,NA,0.625,0,0,0.175,0.0055,0.375,0.375,NA,NA,0.703733727810651,0.001,0.001,0.195549741230592,0.00727314285714286,0.428714285714286,0.428714285714286,NA,NA
"854","R2","removal",7,0,NA,0,5,4,5,6,NA,NA,"yes","Pasture",2022,"lupinus","L 5.3","13.07.2022 00:00","Flüelapass",9.9236317,46.785273,2789628.331,1184426.265,1966.300659,"L 5.3_R2",0.880962128261561,62.5,0,0,17.5,7.5,17.5,37.5,NA,NA,0.625,0,0,0.175,0.075,0.175,0.375,NA,NA,0.703733727810651,0.001,0.001,0.195549741230592,0.0865428571428571,0.2006,0.428714285714286,NA,NA
"855","C2","control",8,0,NA,0,3,4,7,5,NA,NA,"yes","Pasture",2022,"lupinus","L 5.3","13.07.2022 00:00","Flüelapass",9.9236317,46.785273,2789628.331,1184426.265,1966.300659,"L 5.3_C2",0.880962128261561,87.5,0,0,3,7.5,62.5,17.5,NA,NA,0.875,0,0,0.03,0.075,0.625,0.175,NA,NA,0.999,0.001,0.001,0.0291207590569293,0.0865428571428571,0.713857142857143,0.2006,NA,NA
"856","R3","removal",8,0,NA,0,4,5,6,5,NA,NA,"yes","Pasture",2022,"lupinus","L 5.3","13.07.2022 00:00","Flüelapass",9.9236317,46.785273,2789628.331,1184426.265,1966.300659,"L 5.3_R3",0.880962128261561,87.5,0,0,7.5,17.5,37.5,17.5,NA,NA,0.875,0,0,0.075,0.175,0.375,0.175,NA,NA,0.999,0.001,0.001,0.0807711328349626,0.2006,0.428714285714286,0.2006,NA,NA
"857","C3","control",8,2,NA,2,4,3,7,5,NA,NA,"yes","Pasture",2022,"lupinus","L 5.3","13.07.2022 00:00","Flüelapass",9.9236317,46.785273,2789628.331,1184426.265,1966.300659,"L 5.3_C3",0.880962128261561,87.5,0.55,0.55,7.5,3,62.5,17.5,NA,NA,0.875,0.0055,0.0055,0.075,0.03,0.625,0.175,NA,NA,0.999,0.00727314285714286,0.00727314285714286,0.0807711328349626,0.0352171428571429,0.713857142857143,0.2006,NA,NA
"858","R4","removal",7,0,NA,0,5,4,6,6,NA,NA,"yes","Pasture",2022,"lupinus","L 5.3","13.07.2022 00:00","Flüelapass",9.9236317,46.785273,2789628.331,1184426.265,1966.300659,"L 5.3_R4",0.880962128261561,62.5,0,0,17.5,7.5,37.5,37.5,NA,NA,0.625,0,0,0.175,0.075,0.375,0.375,NA,NA,0.703733727810651,0.001,0.001,0.195549741230592,0.0865428571428571,0.428714285714286,0.428714285714286,NA,NA
"859","C4","control",7,0,NA,0,4,3,6,6,NA,NA,"yes","Pasture",2022,"lupinus","L 5.3","13.07.2022 00:00","Flüelapass",9.9236317,46.785273,2789628.331,1184426.265,1966.300659,"L 5.3_C4",0.880962128261561,62.5,0,0,7.5,3,37.5,37.5,NA,NA,0.625,0,0,0.075,0.03,0.375,0.375,NA,NA,0.703733727810651,0.001,0.001,0.0807711328349626,0.0352171428571429,0.428714285714286,0.428714285714286,NA,NA
